	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14 
1870	0.008334	0.008334	0.008333	0.008333	0.008333	0.008333	0.008333	0.008333	0.883331	0.008334	0.008333	0.008333	0.008334	0.008333	0.008333
1871	0.377841	0.005129	0.005129	0.005129	0.200064	0.005129	0.005129	0.005129	0.260678	0.005129	0.105003	0.005129	0.005129	0.005129	0.005129
1872	0.033335	0.033335	0.533305	0.033335	0.033335	0.033335	0.033335	0.033335	0.033335	0.033335	0.033335	0.033335	0.033335	0.033335	0.033335
1873	0.016667	0.016667	0.016667	0.766664	0.016667	0.016667	0.016667	0.016667	0.016667	0.016667	0.016667	0.016667	0.016667	0.016667	0.016667
1874	0.008333	0.008333	0.008333	0.734233	0.008333	0.008333	0.008333	0.008333	0.157432	0.008333	0.008333	0.008333	0.008333	0.008333	0.008333
1875	0.008333	0.008333	0.008333	0.008333	0.008334	0.008333	0.008333	0.008333	0.008334	0.008333	0.883331	0.008333	0.008333	0.008333	0.008333
1876	0.003922	0.003922	0.691889	0.003922	0.003922	0.003922	0.003922	0.003922	0.003922	0.003922	0.003922	0.003922	0.257128	0.003922	0.003922
1877	0.013334	0.013334	0.013334	0.013334	0.013334	0.013334	0.013334	0.013334	0.335855	0.490807	0.013334	0.013334	0.013334	0.013334	0.013334
1878	0.766664	0.016667	0.016667	0.016667	0.016667	0.016667	0.016667	0.016667	0.016667	0.016667	0.016667	0.016667	0.016667	0.016667	0.016667
1879	0.766666	0.016667	0.016667	0.016667	0.016667	0.016667	0.016667	0.016667	0.016667	0.016667	0.016667	0.016667	0.016667	0.016667	0.016667
1880	0.004762	0.004762	0.004762	0.004762	0.609273	0.004762	0.328821	0.004762	0.004762	0.004762	0.004762	0.004762	0.004762	0.004762	0.004762
1881	0.022223	0.022223	0.022223	0.022223	0.022223	0.022223	0.022223	0.022223	0.022223	0.022223	0.022223	0.022223	0.022223	0.688882	0.022223
1882	0.016667	0.016667	0.016667	0.016667	0.016667	0.016667	0.016667	0.016667	0.016667	0.016667	0.766665	0.016667	0.016667	0.016667	0.016667
1883	0.355555	0.022222	0.022222	0.022222	0.022222	0.022222	0.022222	0.022222	0.022222	0.022222	0.022222	0.022222	0.022222	0.022222	0.355555
1884	0.011111	0.011111	0.011111	0.011111	0.011111	0.011111	0.011111	0.011111	0.844440	0.011111	0.011111	0.011111	0.011111	0.011111	0.011111
1885	0.708782	0.005556	0.005556	0.005556	0.005556	0.005556	0.005556	0.218984	0.005556	0.005556	0.005556	0.005556	0.005556	0.005556	0.005556
1886	0.006061	0.106509	0.006061	0.006061	0.006061	0.006061	0.006061	0.006061	0.006061	0.006061	0.119034	0.006061	0.701728	0.006061	0.006061
1887	0.022222	0.022222	0.022222	0.022222	0.022222	0.022222	0.022222	0.022222	0.372135	0.022222	0.022222	0.022222	0.022222	0.338974	0.022222
1888	0.013334	0.013333	0.013333	0.813331	0.013333	0.013333	0.013333	0.013333	0.013333	0.013333	0.013333	0.013333	0.013333	0.013333	0.013333
1889	0.377342	0.004762	0.395441	0.004762	0.004762	0.004762	0.004762	0.170069	0.004762	0.004762	0.004762	0.004762	0.004762	0.004762	0.004762
1890	0.005128	0.005128	0.005128	0.140085	0.614559	0.005128	0.005128	0.005128	0.005128	0.005128	0.183814	0.005128	0.005128	0.005128	0.005128
1891	0.478921	0.004167	0.004167	0.004167	0.004167	0.285884	0.004167	0.185195	0.004167	0.004167	0.004167	0.004167	0.004167	0.004167	0.004167
1892	0.508613	0.006667	0.006667	0.006667	0.006667	0.006667	0.006667	0.006667	0.173802	0.006667	0.006667	0.006667	0.237582	0.006667	0.006667
1893	0.004167	0.004167	0.227370	0.004167	0.004167	0.271683	0.004167	0.004167	0.004167	0.060628	0.004167	0.004167	0.394479	0.004167	0.004167
1894	0.603436	0.013335	0.013335	0.013335	0.013335	0.013335	0.013335	0.013335	0.013335	0.013335	0.013335	0.013335	0.223209	0.013335	0.013335
1895	0.526037	0.016667	0.016667	0.016667	0.016667	0.016667	0.016667	0.016667	0.257292	0.016667	0.016667	0.016667	0.016667	0.016667	0.016667
1896	0.002381	0.002381	0.105353	0.002381	0.444871	0.152121	0.002381	0.002381	0.002381	0.002381	0.002381	0.002381	0.271462	0.002381	0.002381
1897	0.385913	0.007409	0.007409	0.007409	0.007409	0.007409	0.007409	0.007409	0.184147	0.007409	0.007409	0.007409	0.007409	0.341036	0.007409
1898	0.008334	0.008334	0.008334	0.008334	0.008334	0.008334	0.008334	0.008334	0.121277	0.008334	0.008334	0.008334	0.008334	0.770387	0.008334
1899	0.016669	0.016669	0.016669	0.016669	0.016669	0.016669	0.016669	0.016669	0.016669	0.339093	0.016669	0.444212	0.016669	0.016669	0.016669
1901	0.813332	0.013333	0.013333	0.013333	0.013333	0.013333	0.013333	0.013333	0.013333	0.013333	0.013333	0.013333	0.013334	0.013333	0.013333
1902	0.008334	0.008334	0.507279	0.008334	0.187691	0.008334	0.008334	0.008334	0.008334	0.008334	0.205017	0.008334	0.008334	0.008334	0.008334
1903	0.013334	0.013334	0.013334	0.196518	0.013334	0.013334	0.013334	0.013334	0.213401	0.230076	0.013334	0.013334	0.213334	0.013334	0.013334
1904	0.464859	0.016667	0.318466	0.016667	0.016667	0.016667	0.016667	0.016667	0.016667	0.016667	0.016667	0.016667	0.016667	0.016667	0.016667
1905	0.009524	0.009524	0.009524	0.009524	0.009524	0.009524	0.009524	0.009524	0.297544	0.009524	0.009524	0.009524	0.578643	0.009524	0.009524
1906	0.022223	0.022223	0.022223	0.022223	0.022223	0.022223	0.022223	0.022223	0.355554	0.355552	0.022223	0.022223	0.022223	0.022223	0.022223
1907	0.009524	0.009524	0.009524	0.009524	0.009524	0.009524	0.009524	0.009524	0.398024	0.009524	0.478165	0.009524	0.009524	0.009524	0.009524
1908	0.009524	0.009524	0.009524	0.409096	0.009524	0.009524	0.009524	0.009524	0.009524	0.009524	0.009524	0.009524	0.467092	0.009524	0.009524
1909	0.006667	0.106585	0.006667	0.006667	0.006667	0.006667	0.006667	0.006667	0.806738	0.006667	0.006667	0.006667	0.006667	0.006667	0.006667
1910	0.458349	0.007409	0.007409	0.007409	0.007409	0.007409	0.007409	0.007409	0.121385	0.007409	0.331364	0.007409	0.007409	0.007409	0.007409
1911	0.480651	0.120063	0.249282	0.005556	0.005556	0.088890	0.005556	0.005556	0.005556	0.005556	0.005556	0.005556	0.005556	0.005556	0.005556
1912	0.883330	0.008334	0.008334	0.008334	0.008334	0.008334	0.008334	0.008334	0.008334	0.008334	0.008334	0.008334	0.008334	0.008334	0.008334
1913	0.022226	0.022226	0.022226	0.022226	0.022226	0.022226	0.022226	0.022226	0.355469	0.355598	0.022226	0.022226	0.022226	0.022226	0.022226
1914	0.723468	0.009524	0.009524	0.009524	0.009524	0.009524	0.009524	0.009524	0.009524	0.152713	0.009524	0.009524	0.009524	0.009524	0.009524
1915	0.503541	0.011111	0.011111	0.182697	0.011111	0.011111	0.011111	0.011111	0.011111	0.011111	0.011111	0.011111	0.011111	0.011111	0.180425
1916	0.022223	0.022223	0.022223	0.022223	0.022223	0.022223	0.022223	0.022223	0.355554	0.355552	0.022223	0.022223	0.022223	0.022223	0.022223
1917	0.003031	0.003031	0.234160	0.003031	0.115345	0.003031	0.003031	0.003031	0.003031	0.003031	0.003031	0.003031	0.405540	0.003031	0.211617
1918	0.365976	0.009524	0.009524	0.009524	0.009524	0.009524	0.510211	0.009524	0.009524	0.009524	0.009524	0.009524	0.009524	0.009524	0.009524
1919	0.813330	0.013334	0.013334	0.013334	0.013334	0.013334	0.013334	0.013334	0.013334	0.013334	0.013334	0.013334	0.013334	0.013334	0.013334
1920	0.008334	0.008334	0.008334	0.008334	0.008334	0.008334	0.008334	0.008334	0.008334	0.008334	0.008334	0.008334	0.472465	0.419197	0.008334
1921	0.011111	0.011111	0.011111	0.011111	0.011111	0.011111	0.011111	0.011111	0.011111	0.011111	0.011111	0.011111	0.011111	0.844440	0.011111
1922	0.009525	0.009525	0.009525	0.009525	0.009525	0.009525	0.009525	0.009525	0.542025	0.009525	0.009525	0.334147	0.009525	0.009525	0.009525
1923	0.356333	0.011112	0.011112	0.011112	0.011112	0.011112	0.499216	0.011112	0.011112	0.011112	0.011112	0.011112	0.011112	0.011112	0.011112
1924	0.009524	0.009524	0.213540	0.009524	0.278392	0.009524	0.009524	0.009524	0.393779	0.009524	0.009524	0.009524	0.009524	0.009524	0.009524
1925	0.005129	0.005129	0.005129	0.515526	0.005129	0.005129	0.005129	0.005129	0.005129	0.005129	0.138189	0.005129	0.284742	0.005129	0.005129
1926	0.033334	0.033334	0.033334	0.033334	0.033334	0.033334	0.033334	0.033334	0.033334	0.533329	0.033334	0.033334	0.033334	0.033334	0.033334
1927	0.883332	0.008333	0.008333	0.008333	0.008333	0.008333	0.008333	0.008333	0.008333	0.008333	0.008333	0.008333	0.008333	0.008333	0.008333
1928	0.022222	0.022222	0.022222	0.022222	0.022222	0.022222	0.022222	0.022222	0.022222	0.688887	0.022222	0.022222	0.022222	0.022222	0.022222
1929	0.016667	0.016667	0.016667	0.016667	0.016667	0.016667	0.016667	0.016667	0.766664	0.016667	0.016667	0.016667	0.016667	0.016667	0.016667
1931	0.016667	0.016667	0.016667	0.016667	0.016667	0.016667	0.016667	0.016667	0.766664	0.016667	0.016667	0.016667	0.016667	0.016667	0.016667
1932	0.016667	0.016667	0.016667	0.016667	0.016667	0.016667	0.016667	0.016667	0.766664	0.016667	0.016667	0.016667	0.016667	0.016667	0.016667
1933	0.016667	0.016667	0.016667	0.016667	0.016667	0.016667	0.016667	0.016667	0.766664	0.016667	0.016667	0.016667	0.016667	0.016667	0.016667
1934	0.022223	0.022222	0.022222	0.022222	0.022222	0.022222	0.022222	0.022222	0.022222	0.355549	0.022222	0.022222	0.355558	0.022223	0.022222
1935	0.013334	0.013334	0.013334	0.013334	0.013334	0.013334	0.013334	0.013334	0.013334	0.013334	0.013334	0.013334	0.013334	0.013334	0.813331
1936	0.813331	0.013333	0.013333	0.013333	0.013333	0.013333	0.013333	0.013333	0.013333	0.013333	0.013333	0.013333	0.013333	0.013333	0.013333
1937	0.180897	0.011112	0.011112	0.011112	0.011112	0.011112	0.011112	0.011112	0.177778	0.177775	0.011112	0.011112	0.341322	0.011112	0.011112
1938	0.022223	0.022223	0.022223	0.022223	0.022223	0.022223	0.022223	0.022223	0.355554	0.355552	0.022223	0.022223	0.022223	0.022223	0.022223
1939	0.016667	0.016667	0.016667	0.016667	0.016667	0.016667	0.016667	0.016667	0.766664	0.016667	0.016667	0.016667	0.016667	0.016667	0.016667
1940	0.013334	0.013334	0.013334	0.013334	0.013334	0.013334	0.013334	0.013334	0.215503	0.013334	0.013334	0.013334	0.013334	0.611158	0.013334
1941	0.016667	0.016667	0.016667	0.016667	0.016667	0.016667	0.016667	0.016667	0.766664	0.016667	0.016667	0.016667	0.016667	0.016667	0.016667
1942	0.016667	0.016667	0.016667	0.016667	0.016667	0.016667	0.016667	0.016667	0.766664	0.016667	0.016667	0.016667	0.016667	0.016667	0.016667
1943	0.016667	0.016667	0.016667	0.016667	0.016667	0.016667	0.016667	0.016667	0.766664	0.016667	0.016667	0.016667	0.016667	0.016667	0.016667
1944	0.214873	0.016667	0.266863	0.016667	0.016667	0.016667	0.016667	0.016667	0.016667	0.016667	0.016667	0.016667	0.318262	0.016667	0.016667
1945	0.005556	0.005556	0.247491	0.005556	0.371609	0.005556	0.005556	0.005556	0.005556	0.005556	0.005556	0.005556	0.314232	0.005556	0.005556
1946	0.002899	0.048492	0.002899	0.002899	0.361860	0.002899	0.002899	0.002899	0.002899	0.044194	0.158407	0.002899	0.358059	0.002899	0.002899
1947	0.382800	0.006061	0.006061	0.006061	0.006061	0.006061	0.006061	0.006061	0.006061	0.006061	0.006061	0.006061	0.538408	0.006061	0.006061
1949	0.009526	0.009526	0.009526	0.473624	0.009526	0.009526	0.009526	0.009526	0.237379	0.009526	0.009526	0.174690	0.009526	0.009526	0.009526
1950	0.129946	0.003509	0.149155	0.003509	0.003509	0.347705	0.275745	0.003509	0.003509	0.003509	0.062356	0.003509	0.003509	0.003509	0.003509
1951	0.033334	0.033334	0.033334	0.033334	0.033334	0.033334	0.033334	0.033334	0.533330	0.033334	0.033334	0.033334	0.033334	0.033334	0.033334
1952	0.005129	0.005129	0.228163	0.005129	0.005129	0.005129	0.005129	0.005129	0.005129	0.005129	0.005129	0.005129	0.705166	0.005129	0.005129
1953	0.016667	0.016667	0.016667	0.016667	0.016667	0.016667	0.280598	0.016667	0.016667	0.016667	0.016667	0.016667	0.016667	0.502733	0.016667
1954	0.007408	0.007408	0.007408	0.007408	0.007408	0.007408	0.007408	0.007408	0.007408	0.007408	0.007408	0.007408	0.896291	0.007408	0.007408
1955	0.004175	0.004175	0.360208	0.004175	0.195093	0.004175	0.004175	0.129918	0.004175	0.004175	0.070393	0.110013	0.096800	0.004175	0.004175
1956	0.573724	0.009525	0.009525	0.009525	0.009525	0.009525	0.009525	0.009525	0.009525	0.009525	0.302448	0.009525	0.009525	0.009525	0.009525
1957	0.005556	0.005556	0.005556	0.300610	0.005556	0.005556	0.472460	0.005556	0.005556	0.005556	0.072460	0.005556	0.093357	0.005556	0.005556
1958	0.022222	0.022222	0.022222	0.022222	0.022222	0.022222	0.022222	0.022222	0.688888	0.022222	0.022222	0.022222	0.022222	0.022222	0.022222
1959	0.016667	0.016667	0.016667	0.016667	0.016667	0.016667	0.016667	0.016667	0.016667	0.016667	0.016667	0.016667	0.016667	0.766664	0.016667
1960	0.007408	0.007408	0.007408	0.007408	0.007408	0.562966	0.229550	0.007408	0.118583	0.007408	0.007408	0.007408	0.007408	0.007408	0.007408
1962	0.009524	0.009524	0.242257	0.009524	0.009524	0.009524	0.009524	0.009524	0.009524	0.009524	0.009524	0.009524	0.633930	0.009524	0.009524
1963	0.016667	0.016667	0.016667	0.016667	0.016667	0.016667	0.016667	0.016667	0.266663	0.266670	0.016667	0.016667	0.016667	0.016667	0.266664
1964	0.022223	0.022223	0.022223	0.022223	0.022223	0.022223	0.022223	0.022223	0.355554	0.355552	0.022223	0.022223	0.022223	0.022223	0.022223
1965	0.016669	0.016669	0.016669	0.016669	0.016669	0.016669	0.297628	0.016669	0.485676	0.016669	0.016669	0.016669	0.016669	0.016669	0.016669
1966	0.022222	0.022222	0.022222	0.022222	0.022222	0.022222	0.022222	0.022222	0.371960	0.022222	0.022222	0.022222	0.022222	0.339150	0.022222
1967	0.004762	0.004762	0.004762	0.004762	0.004762	0.004762	0.004762	0.868418	0.004762	0.004762	0.004762	0.004762	0.004762	0.004762	0.069675
1968	0.002899	0.002899	0.002899	0.002899	0.002899	0.002899	0.002899	0.002899	0.002899	0.002899	0.221489	0.740825	0.002899	0.002899	0.002899
1969	0.004762	0.004762	0.004762	0.004762	0.004762	0.004762	0.004762	0.004762	0.004762	0.147622	0.004762	0.004762	0.718088	0.077142	0.004762
1970	0.004445	0.004445	0.116881	0.004445	0.092790	0.122862	0.004445	0.004445	0.004445	0.004445	0.004445	0.004445	0.004445	0.004445	0.618572
1971	0.009524	0.317469	0.009524	0.009524	0.009524	0.009524	0.318224	0.009524	0.009524	0.009524	0.009524	0.250017	0.009524	0.009524	0.009524
1972	0.007408	0.007408	0.235591	0.007408	0.007408	0.007408	0.007408	0.007408	0.007408	0.007408	0.169485	0.007408	0.506032	0.007408	0.007408
1973	0.033336	0.033336	0.033336	0.033336	0.033336	0.033336	0.033336	0.033336	0.033336	0.533293	0.033336	0.033336	0.033336	0.033336	0.033336
1974	0.016667	0.016667	0.016667	0.016667	0.016667	0.016667	0.016667	0.016667	0.766666	0.016667	0.016667	0.016667	0.016667	0.016667	0.016667
1975	0.008334	0.008334	0.008334	0.008334	0.008334	0.008334	0.008334	0.222248	0.008334	0.008334	0.398389	0.008334	0.279356	0.008334	0.008334
1976	0.534003	0.004445	0.408216	0.004445	0.004445	0.004445	0.004445	0.004445	0.004445	0.004445	0.004445	0.004445	0.004445	0.004445	0.004445
1977	0.490914	0.007408	0.007408	0.007408	0.007408	0.007408	0.007408	0.007408	0.190553	0.007408	0.007408	0.229638	0.007408	0.007408	0.007408
1978	0.355562	0.022223	0.022223	0.022223	0.022223	0.355538	0.022223	0.022223	0.022223	0.022223	0.022223	0.022223	0.022223	0.022223	0.022223
1979	0.005556	0.005556	0.005556	0.005556	0.005556	0.005556	0.005556	0.005556	0.005556	0.005556	0.005556	0.005556	0.922219	0.005556	0.005556
1981	0.008333	0.008333	0.008333	0.008333	0.008333	0.008333	0.008333	0.008333	0.008333	0.008333	0.883332	0.008333	0.008333	0.008333	0.008333
1982	0.005556	0.110460	0.691637	0.005556	0.131230	0.005556	0.005556	0.005556	0.005556	0.005556	0.005556	0.005556	0.005556	0.005556	0.005556
1983	0.013333	0.013333	0.013333	0.013333	0.013333	0.013333	0.013333	0.013333	0.013333	0.013333	0.013333	0.013333	0.013333	0.013333	0.813332
1984	0.003704	0.003704	0.819879	0.003704	0.003704	0.003704	0.003704	0.003704	0.003704	0.003704	0.003704	0.003704	0.131971	0.003704	0.003704
1985	0.016667	0.016667	0.016667	0.016667	0.016667	0.016667	0.016667	0.016667	0.312440	0.470892	0.016667	0.016667	0.016667	0.016667	0.016667
1986	0.009524	0.009524	0.009524	0.009524	0.009524	0.009524	0.009524	0.009524	0.009524	0.009524	0.260289	0.009524	0.615900	0.009524	0.009524
1987	0.133286	0.007408	0.007408	0.007408	0.007408	0.654329	0.007408	0.007408	0.007408	0.007408	0.007408	0.007408	0.007408	0.123494	0.007408
1988	0.007408	0.007408	0.232673	0.007408	0.007408	0.007408	0.559480	0.007408	0.007408	0.007408	0.007408	0.007408	0.007408	0.118954	0.007408
1989	0.426727	0.007408	0.007408	0.007408	0.007408	0.007408	0.007408	0.118502	0.007408	0.007408	0.365876	0.007408	0.007408	0.007408	0.007408
1990	0.005128	0.005128	0.005128	0.005128	0.005128	0.005128	0.005128	0.005128	0.348811	0.005128	0.005128	0.005128	0.440773	0.005128	0.148875
1991	0.591308	0.006061	0.006061	0.006061	0.006061	0.006061	0.006061	0.006061	0.006061	0.006061	0.006061	0.006061	0.006061	0.006061	0.329902
1992	0.005556	0.005556	0.005556	0.091279	0.005556	0.005556	0.005556	0.005556	0.836494	0.005556	0.005556	0.005556	0.005556	0.005556	0.005556
1994	0.022222	0.022222	0.022222	0.022222	0.022222	0.022222	0.022222	0.022222	0.688887	0.022222	0.022222	0.022222	0.022222	0.022222	0.022222
1995	0.005129	0.005129	0.005129	0.005129	0.438039	0.005129	0.005129	0.126879	0.005129	0.005129	0.089166	0.005129	0.005129	0.005129	0.289499
1996	0.003175	0.003175	0.003175	0.003175	0.699921	0.003175	0.003175	0.003175	0.003175	0.003175	0.003175	0.258805	0.003175	0.003175	0.003175
1997	0.003509	0.003509	0.003509	0.003509	0.521325	0.003509	0.003509	0.003509	0.003509	0.003509	0.334194	0.102368	0.003509	0.003509	0.003509
1998	0.004763	0.004763	0.004763	0.004763	0.004763	0.004763	0.004763	0.004763	0.148337	0.004763	0.470985	0.004763	0.323520	0.004763	0.004763
1999	0.006061	0.006061	0.006061	0.006061	0.006061	0.006061	0.006061	0.006061	0.006061	0.006061	0.006061	0.006061	0.915149	0.006061	0.006061
2000	0.033333	0.033333	0.033333	0.033333	0.033333	0.033333	0.033333	0.033333	0.533332	0.033333	0.033333	0.033333	0.033333	0.033333	0.033333
2001	0.003030	0.003030	0.003030	0.003030	0.003030	0.003030	0.003030	0.003030	0.003030	0.003030	0.321612	0.003030	0.003030	0.003030	0.638992
2002	0.033333	0.033333	0.033333	0.033333	0.033333	0.033333	0.033333	0.033333	0.533332	0.033333	0.033333	0.033333	0.033333	0.033333	0.033333
2003	0.033336	0.033336	0.033336	0.033336	0.033336	0.033336	0.033336	0.033336	0.033336	0.533292	0.033336	0.033336	0.033336	0.033336	0.033336
2004	0.005129	0.005129	0.090130	0.005129	0.005129	0.005129	0.005129	0.005129	0.005129	0.005129	0.005129	0.409941	0.005129	0.093714	0.349798
2005	0.003175	0.003175	0.272421	0.003175	0.003175	0.003175	0.003175	0.003175	0.003175	0.003175	0.003175	0.003175	0.686306	0.003175	0.003175
2006	0.009527	0.152134	0.009527	0.009527	0.009527	0.398649	0.009527	0.009527	0.009527	0.009527	0.009527	0.009527	0.334891	0.009527	0.009527
2007	0.866659	0.009524	0.009524	0.009524	0.009524	0.009524	0.009524	0.009524	0.009524	0.009524	0.009524	0.009524	0.009524	0.009524	0.009524
2009	0.006667	0.006667	0.006667	0.006667	0.906663	0.006667	0.006667	0.006667	0.006667	0.006667	0.006667	0.006667	0.006667	0.006667	0.006667
2010	0.002667	0.002667	0.404963	0.002667	0.321719	0.002667	0.002667	0.002667	0.002667	0.002667	0.002667	0.002667	0.241315	0.002667	0.002667
2011	0.011111	0.011111	0.011111	0.011111	0.011111	0.677653	0.011111	0.011111	0.177902	0.011111	0.011111	0.011111	0.011111	0.011111	0.011111
2012	0.013334	0.013334	0.013334	0.013334	0.013334	0.231370	0.013334	0.013334	0.195301	0.413325	0.013334	0.013334	0.013334	0.013334	0.013334
2013	0.577507	0.006667	0.128344	0.006667	0.006667	0.006667	0.006667	0.006667	0.006667	0.214141	0.006667	0.006667	0.006667	0.006667	0.006667
2014	0.006061	0.006061	0.006061	0.006061	0.006061	0.093430	0.006061	0.006061	0.636635	0.006061	0.197203	0.006061	0.006061	0.006061	0.006061
2015	0.033334	0.033334	0.033334	0.033334	0.033334	0.033334	0.033334	0.033334	0.033334	0.033334	0.033334	0.033334	0.033334	0.033334	0.533326
2016	0.008334	0.008334	0.008334	0.008334	0.008334	0.008334	0.008334	0.008334	0.008334	0.008334	0.008334	0.008334	0.684267	0.008334	0.207387
2017	0.016667	0.016667	0.016667	0.016667	0.016667	0.016667	0.016667	0.016667	0.408981	0.016667	0.016667	0.016667	0.016667	0.016667	0.374351
2019	0.013333	0.013333	0.013333	0.013333	0.013333	0.013333	0.013333	0.013333	0.013333	0.813331	0.013333	0.013333	0.013333	0.013333	0.013334
2020	0.002299	0.002299	0.130603	0.077876	0.405477	0.002299	0.002299	0.002299	0.002299	0.002299	0.002299	0.002299	0.002299	0.002299	0.360755
2021	0.016667	0.016667	0.016667	0.516659	0.266669	0.016667	0.016667	0.016667	0.016667	0.016667	0.016667	0.016667	0.016667	0.016667	0.016667
2022	0.033333	0.033333	0.033333	0.033333	0.033333	0.033333	0.033333	0.033333	0.533332	0.033333	0.033333	0.033333	0.033333	0.033333	0.033333
2023	0.196770	0.177778	0.011111	0.011111	0.011111	0.011111	0.011111	0.011111	0.011111	0.011111	0.011111	0.011111	0.011111	0.011111	0.492118
2024	0.006063	0.185398	0.456664	0.006063	0.006063	0.006063	0.006063	0.106455	0.006063	0.006063	0.184788	0.006063	0.006063	0.006063	0.006063
2025	0.005556	0.092321	0.391197	0.005556	0.005556	0.005556	0.005556	0.005556	0.005556	0.005556	0.005556	0.005556	0.449812	0.005556	0.005556
2026	0.006061	0.006061	0.006061	0.006061	0.006061	0.006061	0.006061	0.266757	0.006061	0.006061	0.111788	0.006061	0.006061	0.006061	0.548724
2027	0.022224	0.022224	0.022224	0.022224	0.022224	0.022224	0.022224	0.022224	0.688869	0.022224	0.022224	0.022224	0.022224	0.022224	0.022224
2028	0.006667	0.006667	0.539722	0.006667	0.373605	0.006667	0.006667	0.006667	0.006667	0.006667	0.006667	0.006667	0.006667	0.006667	0.006667
2029	0.713188	0.006061	0.105958	0.006061	0.006061	0.108125	0.006061	0.006061	0.006061	0.006061	0.006061	0.006061	0.006061	0.006061	0.006061
2030	0.022223	0.355540	0.355563	0.022223	0.022223	0.022223	0.022223	0.022223	0.022223	0.022223	0.022223	0.022223	0.022223	0.022223	0.022223
2031	0.007408	0.007408	0.007408	0.007408	0.007408	0.700906	0.007408	0.007408	0.202795	0.007408	0.007408	0.007408	0.007408	0.007408	0.007408
2032	0.511144	0.177742	0.011112	0.011112	0.011112	0.011112	0.011112	0.011112	0.011112	0.177771	0.011112	0.011112	0.011112	0.011112	0.011112
2033	0.006063	0.006063	0.006063	0.150377	0.006063	0.006063	0.006063	0.390729	0.212750	0.006063	0.179454	0.006063	0.006063	0.006063	0.006063
2034	0.223331	0.013334	0.013334	0.013334	0.013334	0.013334	0.013334	0.013334	0.603331	0.013334	0.013334	0.013334	0.013334	0.013334	0.013334
2035	0.022222	0.022222	0.022222	0.022222	0.022222	0.022222	0.022222	0.022222	0.368813	0.022222	0.022222	0.022222	0.342297	0.022222	0.022222
2036	0.011112	0.375294	0.011112	0.011112	0.011112	0.344439	0.011112	0.011112	0.011112	0.011112	0.146925	0.011112	0.011112	0.011112	0.011112
2037	0.609648	0.006667	0.006667	0.006667	0.006668	0.120436	0.189906	0.006667	0.006667	0.006667	0.006667	0.006667	0.006667	0.006667	0.006667
2038	0.008334	0.404660	0.008334	0.008334	0.008334	0.008334	0.008334	0.008334	0.008334	0.008334	0.008334	0.008334	0.008334	0.008334	0.487002
2039	0.645075	0.006667	0.006667	0.006667	0.006667	0.006667	0.006667	0.006667	0.006667	0.006667	0.006667	0.006667	0.268252	0.006667	0.006667
2040	0.248057	0.155593	0.005556	0.005556	0.005556	0.377013	0.005556	0.158223	0.005556	0.005556	0.005556	0.005556	0.005556	0.005556	0.005556
2041	0.013333	0.013333	0.013333	0.013333	0.013333	0.013333	0.013333	0.013333	0.013333	0.013333	0.013333	0.013333	0.013333	0.013333	0.813332
2042	0.008334	0.008334	0.008334	0.133337	0.008334	0.008334	0.008334	0.008334	0.008334	0.008334	0.008334	0.327005	0.204740	0.008334	0.243249
2043	0.896294	0.007408	0.007408	0.007408	0.007408	0.007408	0.007408	0.007408	0.007408	0.007408	0.007408	0.007408	0.007408	0.007408	0.007408
2044	0.844443	0.011111	0.011111	0.011111	0.011111	0.011111	0.011111	0.011111	0.011111	0.011111	0.011111	0.011111	0.011111	0.011111	0.011111
2045	0.163593	0.009524	0.009524	0.338390	0.009524	0.009524	0.152595	0.009524	0.240656	0.009524	0.009524	0.009524	0.009524	0.009524	0.009524
2046	0.007408	0.007408	0.007408	0.007408	0.007408	0.296963	0.007408	0.007408	0.606734	0.007408	0.007408	0.007408	0.007408	0.007408	0.007408
2047	0.866665	0.009524	0.009524	0.009524	0.009524	0.009524	0.009524	0.009524	0.009524	0.009524	0.009524	0.009524	0.009524	0.009524	0.009524
2048	0.631654	0.008334	0.008334	0.008334	0.008334	0.008334	0.008334	0.008334	0.008334	0.260009	0.008334	0.008334	0.008334	0.008334	0.008334
2049	0.016667	0.016667	0.016667	0.016667	0.016667	0.016667	0.016667	0.016667	0.016667	0.016667	0.281702	0.016667	0.016667	0.501629	0.016667
2050	0.016667	0.016667	0.016667	0.016667	0.016667	0.016667	0.016667	0.266662	0.016667	0.016667	0.266669	0.016667	0.016667	0.266666	0.016667
2051	0.009524	0.009524	0.009524	0.866665	0.009524	0.009524	0.009524	0.009524	0.009524	0.009524	0.009524	0.009524	0.009524	0.009524	0.009524
2052	0.022222	0.022222	0.022222	0.022222	0.022222	0.022222	0.022222	0.022222	0.355555	0.022222	0.022222	0.022222	0.355555	0.022222	0.022222
2053	0.007408	0.007408	0.007408	0.007408	0.007408	0.007408	0.007408	0.007408	0.007408	0.007408	0.007408	0.007408	0.130309	0.007408	0.773392
2054	0.006061	0.006061	0.006061	0.006061	0.006061	0.006061	0.006061	0.006061	0.006061	0.006061	0.304201	0.006061	0.617005	0.006061	0.006061
2055	0.011143	0.011143	0.011143	0.011143	0.195206	0.011143	0.011143	0.011143	0.251363	0.011143	0.203573	0.011143	0.011143	0.011143	0.227283
2056	0.416666	0.005556	0.005556	0.005556	0.005556	0.005556	0.005556	0.005556	0.005556	0.241078	0.005556	0.005556	0.275587	0.005556	0.005556
